,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
2609,857.0,7081.52997669545,10393.412888193288,3.888,3.508,10115.008143831396,22452.85009726756,32718.384357696217,844987.1607602374,243.0
2610,864.0,2648.1242906428834,12428.44584421915,3.829,3.731,5450.452807909487,5680.512889444529,10193.070700862201,565055.509068368,231.0
2611,883.0,551.1250581874938,10357.717259650151,3.824,3.695,-113.58400001004338,12715.043474004058,7377.843538910582,488768.289978522,220.0
2612,889.0,22.348478118924167,9477.39589649791,3.796,3.83,-113.58400001004338,5.98,5.98,337426.9212517309,212.0
2613,890.0,5686.8365985464225,10948.868692059012,3.833,3.653,8943.112270724352,11285.47211417315,24740.102202566573,874677.6112719926,209.0
2614,897.0,3661.143865148365,25326.957104734905,3.91,3.678,5802.905785077569,18212.12625802365,33013.08048765717,885777.7351753773,203.0
2615,901.0,4060.811710269772,2900.680474906109,3.821,3.591,6259.620528939033,21848.871374284656,35568.92921684131,535699.706855557,194.0
2616,913.0,11864.711145558775,14435.401415477249,3.855,3.758,15096.982897519014,28972.91367461541,42887.1612203724,851126.0009785988,191.0
2617,916.0,7865.055429527302,44595.13634566685,3.821,3.579,12422.824427699741,33086.67806029694,41303.48868358526,795949.6954701443,184.0
2618,928.0,157.7654603681141,8064.739277384367,3.742,3.772,-113.58400001004338,5.98,695.6536132155416,729080.137334004,174.0
2619,931.0,1191.4689616602273,18455.17042723663,3.789,3.749,-113.58400001004338,5.98,8529.375758363152,227644.7481640811,169.0
2620,939.0,879.9803641958587,4302.139030262742,3.826,3.635,-113.58400001004338,5.98,2891.8140885082885,464456.4835796688,168.0
2621,940.0,2281.0331441962608,12653.590598741648,3.849,3.617,4508.556236938612,12660.371098609863,16223.305232439961,360793.96155792096,163.0
2622,944.0,4905.747806034026,2116.176257571139,3.84,3.558,9307.002906476268,35541.97186007126,42125.83580550982,641803.106201783,150.0
2623,960.0,1105.4209346550517,22589.107484347613,3.846,3.736,994.3744865359317,5.98,5408.3749299155015,524544.097190336,148.0
2624,961.0,9700.925305056262,14265.656401676177,3.786,3.66,13570.48573507174,49900.65545137317,64215.39277815086,952109.165478698,147.0
2625,962.0,321.9581590889498,18436.823102583345,3.772,3.664,-113.58400001004338,5.98,5.98,189720.9416697103,135.0
2626,965.0,364.0467555491844,10326.909726154987,3.735,3.682,217.74265104011647,5.98,5.98,131046.31743155228,134.0
2627,972.0,1592.685424629795,7720.9874774279215,3.855,3.65,2104.8077748315636,4910.137630842547,12493.275899519063,821542.8285133031,129.0
2628,981.0,1215.952956565294,1244.4272605836404,3.888,3.7,-113.58400001004338,5.98,5.98,89058.1070415212,128.0
2629,982.0,1466.8528977413755,14129.281525893031,3.794,3.584,549.0805080036903,28189.635801699285,38449.54822302195,508225.1322781187,125.0
2630,985.0,894.6955310069367,30872.61703788308,3.751,3.648,5374.983193078766,5.98,12398.772811510438,546102.5233996258,121.0
2631,987.0,90.13198584353353,3200.7693238117463,3.74,3.727,-113.58400001004338,5.98,5.98,18295.064090125896,119.0
2632,989.0,5401.69721013784,6883.423218149796,3.813,3.784,8808.336038740092,33636.71945232734,36738.49173258844,851350.6643006144,117.0
2633,993.0,16102.83833982888,4646.508057792342,3.877,3.84,12357.468355506042,47184.57401344595,63153.98353509804,926835.3963227269,114.0
2634,995.0,19085.82944535275,11074.689273730313,3.861,3.63,23693.36697193676,42619.03493246267,47027.76324540859,822234.0313049711,100.0
2635,1008.0,2188.7678428367467,6347.965738856929,3.843,3.646,1473.9231182855278,952.469496814846,18507.234455866303,449667.9924590835,96.0
2636,1012.0,11163.313538561784,4722.516736404137,3.812,3.714,17351.34124211227,46692.79693673251,62807.64352800799,947942.0803098396,87.0
2637,1017.0,604.9150008201434,32608.03453109279,3.774,3.574,-113.58400001004338,5.98,5.98,77842.70464555986,85.0
2638,1022.0,1590.8657822767514,2107.2526404746727,3.807,3.719,5721.966739573298,5095.413165113844,15695.013845062216,544385.13038555,67.0
2639,1036.0,2821.4313201244754,14456.236396209166,3.742,3.702,4786.828924053181,9880.429693196373,12124.430186620597,713226.8671984853,55.0
2640,1045.0,7612.95531697156,12276.801463046788,3.816,3.662,11195.982989197992,12119.469971405215,25210.21544070814,553363.4332426329,53.0
2641,1049.0,2709.5220225453345,9773.50424834419,3.842,3.592,5305.837920841944,2524.6510293839688,10183.824676370952,352125.487061676,51.0
2642,1058.0,112.3261964143004,5619.6325730910585,3.8,3.667,-113.58400001004338,5.98,5.98,329733.69273754593,43.0
2643,1059.0,41.95840788973896,9340.435858729314,3.734,3.745,-113.58400001004338,5.98,5.98,22070.079969277216,37.0
2644,1066.0,1163.7329474283047,1833.1501570538394,3.793,3.642,1738.5213968842797,2175.6294602014323,1489.1611577242365,358086.38628622144,36.0
2645,1072.0,1920.35837066589,21240.987897291307,3.759,3.73,3002.432497405188,5.98,11856.11823385102,519413.43484980246,34.0
2646,1073.0,10100.812699976384,12667.643030223739,3.833,3.718,14161.156656791047,16335.585978772875,19378.746539556203,789115.1258931608,27.0
2647,1084.0,2903.711685761291,35987.979628705514,3.693,3.621,7053.613340040891,5.98,11826.41916067868,265536.88469524763,21.0
2648,1085.0,9131.055164582433,22470.280857269987,3.835,3.707,11274.21101730906,12962.567492812621,23210.88850209395,840151.4691996478,16.0
2649,1093.0,228.31984650357742,12121.686923411522,3.771,3.747,-113.58400001004338,5.98,5.98,134005.10247741305,14.0
2650,1094.0,35989.26520798785,19832.84339886502,3.931,3.595,27940.861623854755,62416.775487215156,71995.58782365322,919834.940737428,6.0
2651,1098.0,13875.454849186603,31877.814585260636,3.864,3.591,15677.716819978657,21001.784335022854,30166.248121384844,494711.2011065272,0.0
2652,1.0,6209.374405306796,14819.741390174364,4.066,3.279,11829.773606445691,19229.503106686054,9519.112946206613,217848.6444029849,1133.0
2653,2.0,1317.5647756675583,3924.0428746687685,3.983,3.45,-113.58400001004338,10845.239027805486,21790.904066768227,575400.6795709088,1098.0
2654,4.0,111.80035898400423,2882.4921466722685,3.95,3.586,-113.58400001004338,5.98,5.98,583574.1276632664,1088.0
2655,12.0,13068.259600681484,9284.184256341883,4.054,3.306,15708.455699562173,39266.952147212694,43966.84776269331,829866.136662612,1087.0
2656,14.0,3329.6944356787535,19413.228793691396,3.997,3.444,7759.783242132591,14079.656110206111,15262.647494029285,796152.2371969587,1083.0
2657,20.0,4732.210989883448,2785.587262666754,4.029,3.408,6665.427219711988,15530.481277048451,12648.037570698121,661352.5906829683,1078.0
2658,34.0,51.380762362726834,2746.268387024432,3.956,3.503,-113.58400001004338,5.98,5.98,19923.016141482374,1066.0
2659,35.0,490.46277073338604,5026.738762642269,3.966,3.468,-113.58400001004338,5.98,5.98,181431.3288365397,1063.0
2660,46.0,2338.316232006439,21598.997736505633,4.008,3.396,8418.03756496628,2654.858596410818,3177.8006030684583,366369.6335011401,1054.0
2661,49.0,9686.166232694559,25328.130043135472,3.992,3.474,16147.033441368903,25454.053259447446,25265.811323173686,776510.7785296219,1049.0
2662,57.0,28720.08658454149,14665.638515690036,4.111,3.299,17483.869768482917,44379.037851234345,51371.62666766707,870405.6693919967,1048.0
2663,62.0,8503.718620745012,3139.2794044472676,4.052,3.353,13753.30365670106,28911.85446787509,36946.81693530998,719044.2062360136,1044.0
2664,65.0,12107.907256397677,575.7000153325878,4.132,3.512,15659.557826190508,37361.6405910552,34127.633760955214,532752.2759621672,1041.0
2665,69.0,2177.3112274466853,18763.837099057233,3.963,3.483,7562.8200867682335,9010.076522564763,6621.753251150616,320826.9489235132,1038.0
2666,70.0,12416.111247274615,14135.308149008884,4.031,3.454,13303.160529281135,40805.47838844979,55155.13344405612,836728.0586781702,1033.0
2667,76.0,21736.302412980316,15084.08110355058,4.094,3.343,20452.95122502498,41933.13463017142,44594.12198207469,843086.5246532037,1023.0
2668,80.0,9648.409866608406,12541.196526983706,4.084,3.411,14422.720723252345,5.98,1018.636169105217,532028.6341431318,1022.0
2669,82.0,49748.7214155205,15847.800961120909,4.129,3.294,28408.32395278912,74582.21345288992,91735.5206986061,885391.4729787181,1012.0
2670,91.0,1466.1833752058121,4703.89616642528,4.006,3.489,-113.58400001004338,5.98,5.98,214091.33307424578,1008.0
2671,94.0,4891.15638308407,4865.882428976107,4.035,3.415,4793.456454827351,26280.26569202812,14166.638394783216,622873.1730408183,1004.0
2672,101.0,1605.5788174590732,31242.121011356103,3.994,3.524,-113.58400001004338,14007.345247567644,1272.6964302977922,466396.96315809427,1003.0
2673,103.0,18375.961709557123,33196.16177905109,4.099,3.33,16527.011235292608,34620.65193666778,33535.496636655014,820737.032549821,999.0
2674,108.0,7910.124716050629,15025.66599751704,4.018,3.346,8911.293059439558,29188.645422573274,21368.267357809746,287364.6012098366,995.0
2675,109.0,1107.2506533155758,3551.8663326511282,4.032,3.606,-113.58400001004338,5.98,5.98,375683.5618227639,991.0
2676,117.0,4626.388871145273,3922.0989862697693,4.038,3.384,5184.664606131708,11221.961209528057,12069.57464207113,562023.1533988658,977.0
2677,134.0,1916.9764033884817,9981.512048545334,3.98,3.494,2857.1626162626844,2059.852147887504,11814.09510783486,631725.4567631335,972.0
2678,135.0,24748.55730802001,14313.523848103232,4.102,3.523,22171.334905230735,66516.8251162484,76206.97178934372,953043.8914527,970.0
2679,137.0,9876.350071993336,13542.99171291117,3.986,3.467,13581.111203843879,37812.97700133633,40349.881837807385,780153.9619665596,963.0
2680,141.0,9767.37422074517,6538.151096595032,4.026,3.428,11415.487716763575,12834.351247749408,11006.111676633369,295090.6752188823,959.0
2681,145.0,6623.386390849882,17946.784738059538,4.051,3.463,12620.01590141873,17074.62836032908,30729.08777618609,656214.4072766287,952.0
2682,152.0,3408.290591185482,8236.795517061377,3.954,3.553,10732.450624957364,16827.887241794393,19916.795537173457,929201.813763973,933.0
2683,175.0,2480.1698756587316,1187.6411667823563,3.951,3.531,4220.804609027306,5.98,5.98,560268.3217947583,929.0
2684,178.0,4790.89597610014,17373.519978045482,4.01,3.39,4261.567738689721,11111.641600745954,12484.795231930299,297953.7039872296,928.0
2685,180.0,11008.548367105508,11316.92148855892,4.052,3.458,12366.847602051335,13242.200391103308,23015.192733339973,517334.52952361223,926.0
2686,183.0,20696.01863288305,20485.32895927893,4.041,3.316,14391.71900721763,36417.55835515288,38577.22650780207,789796.0266757216,922.0
2687,186.0,4790.650587796801,3758.321589353565,3.96,3.6,6233.839656757324,19234.551355613312,14014.00429911228,144757.2279860894,916.0
2688,188.0,20486.73904442057,32277.05309214547,4.083,3.302,18299.156886525307,48834.59460539244,69941.15785316958,891954.4197093877,912.0
2689,192.0,740.6468749980995,6280.728786210125,3.976,3.43,-113.58400001004338,5.98,5.98,198631.0776200696,901.0
2690,205.0,2012.7419083600503,9469.189368219617,3.959,3.528,3727.258710971525,767.2785379635725,807.2564787062638,343960.02718638116,900.0
2691,207.0,4825.843331175587,8625.204253040978,3.966,3.499,4383.782446624855,19247.70243707441,36041.29426207198,726550.5233039414,899.0
2692,208.0,9334.578231163221,10122.850254858247,4.01,3.446,12922.840344731821,26053.403845420107,31421.96944467946,662073.8156258902,897.0
2693,209.0,10929.145685189571,2346.7929140881147,4.011,3.508,16705.764945608662,47258.325378453344,63484.42239751866,838348.7879337084,889.0
2694,216.0,4879.131176976907,31717.001731455955,4.028,3.449,10823.674069668932,5.98,5.98,388592.4293604172,886.0
2695,221.0,8000.251777145051,26916.836908113397,4.027,3.53,12148.324366495493,26722.809352183176,19929.447943781895,728714.235054957,880.0
2696,227.0,2546.873352337263,16404.96771408326,3.997,3.449,5649.359124194752,5.98,2859.6369181741193,349403.9894948507,877.0
2697,229.0,2695.8164101933344,7772.76644142076,3.925,3.461,275.04739108835383,13102.225796035054,2747.020608720114,396111.46306380193,868.0
2698,238.0,248.79564422778313,26968.944759300546,3.875,3.473,-113.58400001004338,5.98,5.98,89754.13094502674,866.0
2699,246.0,4611.743568891298,15659.987271273458,3.991,3.361,7691.769607965103,30909.28539420488,37400.301430458996,582492.0084984677,860.0
2700,249.0,7392.976178131509,8341.374365474763,3.93,3.457,10222.454432202963,41674.41343212596,52148.21618253473,822454.3891555464,853.0
2701,251.0,5800.7865587437445,22630.097753932398,4.053,3.641,5951.1677602602595,5805.830053544419,10961.976916018702,830169.0746687509,845.0
2702,262.0,33479.588353903564,4152.650266850709,4.079,3.412,24553.635101698736,61585.37437977144,63010.44262004315,883005.8807485634,843.0
2703,263.0,15893.40508342433,36138.47355205289,4.046,3.509,16106.420239129617,40122.76474046614,50233.810005783926,921985.528796593,838.0
2704,267.0,6671.559133878074,2103.2089866853003,3.994,3.615,8382.043270439712,9765.818091534076,9604.635438163607,857077.9759351852,833.0
2705,272.0,2195.8431647694865,4666.926122019397,3.973,3.355,4418.8907945332485,20397.371225643794,20460.016017099453,307174.9110309036,830.0
2706,275.0,12067.540289890274,30909.019298116567,3.978,3.504,17414.156634417395,43423.568458191585,44821.40914760989,903006.6174609229,828.0
2707,280.0,1074.171768053979,14863.56984163246,3.994,3.59,-113.58400001004338,5.98,5.98,811157.0315542204,825.0
2708,281.0,7210.36922271256,587.6035948823062,4.03,3.383,9932.826539116739,19830.19118412051,23929.824058925118,332507.11335184757,821.0
2709,285.0,6504.379241685587,2505.501008274905,3.969,3.422,11904.821058131749,26938.10104525285,25813.401778210322,739617.4793904376,819.0
2710,289.0,5655.523892270152,9566.978863087825,3.969,3.368,12188.279677977385,12624.406511807876,9997.456645082686,501643.2749645627,814.0
2711,290.0,5974.419234571838,16620.238719593388,3.99,3.445,14046.280602806179,20457.143726750415,22368.028807758667,479153.39982553,807.0
2712,301.0,5826.580089451055,26044.09023822929,4.003,3.4,10159.307062952927,16801.720799171962,31339.075312256224,619353.044013396,800.0
2713,304.0,868.5007863667574,1576.3801278509345,3.935,3.459,-113.58400001004338,4419.611123420662,1993.3166727675098,404889.4579874542,799.0
2714,305.0,15191.295251522599,18494.119831656193,4.03,3.39,20413.34765977986,40677.49863850327,39315.543068436695,910143.5136853986,789.0
2715,316.0,23272.21384036291,33142.14743671487,3.976,3.544,19956.266976811115,59869.24144690327,77124.02189571293,943637.2963081877,787.0
2716,321.0,19693.202359098275,26083.40650216398,4.015,3.527,20554.413911084317,36784.6441467791,40610.32733156171,807856.7576329325,786.0
2717,322.0,4115.328267621264,7472.130471484302,4.008,3.622,8525.6254575216,22998.900288724522,27772.7692369516,839976.8982822004,780.0
2718,326.0,6604.9291994326595,9867.046060241428,3.905,3.56,14128.513113242529,22227.31805293387,23806.007876888798,448973.7594603977,778.0
2719,328.0,13192.53361077468,19730.272737212817,4.001,3.447,18368.849530655414,31501.631823240736,38373.03416475578,701159.183041664,775.0
2720,331.0,8438.4760957797,5623.543320677569,3.922,3.528,9413.022484164132,23896.62413232795,24783.312736787033,800864.5212199697,770.0
2721,339.0,104.66043213538144,3382.9349828515255,3.872,3.619,-113.58400001004338,5.98,5.98,168828.87292232478,766.0
2722,340.0,12435.011990984176,15713.24438758706,3.974,3.551,13167.069457380614,21874.113567909193,25092.723481755354,758422.1362908762,765.0
2723,343.0,18785.166818780785,4650.507770637289,4.015,3.517,13794.964674076682,46666.56848855215,50175.19017958799,915495.932874699,756.0
2724,345.0,3152.8409321101162,26879.25594871269,3.935,3.588,1977.0904046595306,1689.6432082448673,2326.426532513451,346280.93261659314,754.0
2725,347.0,7554.03493838847,9927.559774118436,4.012,3.457,10875.685823511145,24571.388760693586,28461.940006548713,839460.9193132756,753.0
2726,354.0,640.6454817822181,28.884396082355124,3.957,3.563,-113.58400001004338,5.98,5.98,137470.49144139275,748.0
2727,356.0,2371.6097484299003,3140.1602945707928,4.031,3.396,1876.0220332451393,9874.108735844902,28052.512286187215,580633.1820797407,746.0
2728,359.0,2514.2511003752006,16771.61002319097,3.926,3.583,6665.154242219169,5.98,2368.3857553772687,295583.3774064233,739.0
2729,363.0,17561.31515624906,26816.127991298214,4.025,3.452,16699.21852205195,44986.46355197458,44377.121924069426,908973.3635480396,734.0
2730,369.0,13758.120136388041,11405.932063312852,3.975,3.523,17019.044908398268,29309.360106035187,25488.167575173546,846363.1196292036,727.0
2731,379.0,2038.7380047674797,4796.090524285006,3.966,3.445,1953.4424275022475,5.98,5.98,151295.432170143,713.0
2732,392.0,9219.924304338414,21236.630901191977,4.047,3.568,10917.709804568207,10847.403914531773,2286.289474294532,927201.0693975491,708.0
2733,394.0,2448.9594769021573,16664.403897981716,3.985,3.327,4119.003635817745,5.98,5.98,98394.11050496742,705.0
2734,397.0,3593.352790173353,9125.612929441744,3.934,3.446,1920.4243799879882,22466.535859659045,35511.97238384268,611009.9815687971,703.0
2735,402.0,10463.94382818578,16785.87889404505,3.995,3.544,12522.470464643504,26920.624479903934,34399.382616512245,900023.1959230758,694.0
2736,408.0,4709.117892876199,13723.020616934136,3.951,3.522,10258.256089612567,16792.60485192047,15670.155596155455,648228.9458710775,690.0
2737,423.0,1566.1310607242976,6111.376662025084,3.927,3.493,1511.71401579115,5.98,2653.4407305867626,230885.99610585647,681.0
2738,427.0,28863.71664770039,17540.844166164625,4.088,3.469,25072.26632921738,52923.236729228185,63050.84818725615,955687.9732162191,676.0
2739,429.0,5540.6420702784835,2163.27408717658,3.9,3.661,8643.62880272886,23613.03657774537,18516.00089460703,450404.0412676312,673.0
2740,436.0,6122.147555635627,1330.5755720012319,3.9,3.636,6761.255346974862,35674.82291204478,39750.33311110822,892601.6623004038,665.0
2741,439.0,2378.8820648994724,4122.942794997742,3.933,3.474,2229.9777437113244,5.98,5.98,268602.34003511746,664.0
2742,440.0,7835.190683174811,14284.386392585435,3.97,3.517,11037.609632558058,14507.318640438862,9106.882394525597,427989.38256441476,650.0
2743,456.0,7330.646811378388,9076.741038334796,3.968,3.569,8898.280076238647,28068.469100888266,31320.234613284156,712844.7863779841,639.0
2744,463.0,1711.5438495854999,24197.845356967584,3.932,3.512,1759.1824483566472,5.98,5.98,289162.0416347929,637.0
2745,469.0,6375.926160468403,20289.483918011803,3.908,3.705,6609.2279708304595,11822.855739442435,15776.4534922681,684088.6795514767,631.0
2746,478.0,1786.7713160426442,18613.867315803553,3.935,3.59,1729.3580306321344,5.98,287.77935584161605,576004.1324366815,630.0
2747,482.0,1549.2796343300256,6651.318473794027,3.884,3.591,4455.250891002198,5.98,5.98,639035.414775666,619.0
2748,487.0,17461.379760630338,17647.49855480878,3.914,3.564,16638.00557531678,55529.713280183976,63281.606584830915,895934.7350802775,615.0
2749,491.0,4559.570880506768,6808.319549026374,3.92,3.505,10727.697586686148,6911.758016845782,11745.695142157047,671630.9275996868,606.0
2750,502.0,118.578232723252,10078.886055527371,3.812,3.719,-113.58400001004338,5.98,5.98,439613.5461681265,597.0
2751,511.0,4086.5927670837314,813.8372742368092,3.95,3.492,9398.427699309048,20496.15894342927,21350.112075504316,910460.7030409777,593.0
2752,515.0,3170.152150298506,145.5695277320051,3.896,3.642,6620.1183974118285,14158.455082896144,18964.146373894808,722130.4728264572,588.0
2753,525.0,6747.221349005541,19644.312575891767,3.965,3.623,7718.317033220034,19932.99822448905,29234.87492740518,845481.6453350319,582.0
2754,527.0,30270.17931503985,12340.584381189608,3.994,3.566,21728.679311378033,47307.637814933754,51130.21196986422,641674.132344598,577.0
2755,528.0,13250.034996630962,16919.968083723154,3.983,3.519,15595.529597008475,37187.69838103839,58472.378775839374,902493.8508012947,575.0
2756,531.0,10891.41838207662,14293.567155231834,3.966,3.545,14374.82232907516,25887.058714870473,31360.457625715637,785756.0704911627,572.0
2757,534.0,11179.777876258779,15845.578899738033,3.93,3.538,12992.465462270007,41738.74147109968,45287.73407145666,396164.2783050419,565.0
2758,536.0,14650.699452197545,8209.355083906117,3.977,3.44,17047.757631600867,35434.28506763294,41107.24791037228,868531.2978704945,562.0
2759,539.0,6601.954287297125,10840.562787857547,3.926,3.642,8933.070434406034,40016.292315826286,38795.86600201416,881596.2669617081,559.0
2760,542.0,13465.001781929455,11940.120436231551,3.93,3.472,15314.787810751892,55139.01435620389,62935.70442374111,756229.774606637,558.0
2761,551.0,9813.25824741865,11818.601202753762,3.938,3.582,12915.097205606411,31610.924640589332,32902.602949261985,900731.9980007512,550.0
2762,555.0,2388.6464731098613,1287.0813683527756,3.854,3.655,3016.6462495073706,19005.890571589767,26838.42444152593,599609.6081622049,549.0
2763,556.0,1808.5260554543306,8876.732455130452,3.886,3.64,2834.015083912986,5.98,11752.692781718235,209499.25644917646,548.0
2764,558.0,9026.878362352243,30055.2694535297,3.997,3.461,6836.74281537457,22627.609052897824,27795.13012948144,425622.82562417863,536.0
2765,566.0,9156.410139730997,12066.452288777058,3.962,3.594,7190.013349784049,27046.111742765002,34558.53593645714,793170.5336206293,534.0
2766,571.0,22925.35491348682,23409.021470364383,3.946,3.598,24550.778301202354,53303.07787430972,59365.77049347982,828426.9091521957,529.0
2767,575.0,12441.836839314597,3821.342715767463,3.985,3.473,20086.333406054124,30618.793567373894,28122.883847692334,646132.882388441,526.0
2768,578.0,2330.217087783127,3115.584116527339,3.861,3.6,3088.9603737322605,281.6924584540084,15020.778460579479,558295.7505536547,523.0
2769,581.0,6204.349716297179,26162.054839650085,3.924,3.684,10571.739338031082,18607.11949742601,35286.1604469923,898221.3558023832,522.0
2770,582.0,204.9603596055929,32216.131185984872,3.842,3.627,-113.58400001004338,5.98,5.98,230664.816635591,516.0
2771,594.0,4408.100423006052,11600.039332628996,3.869,3.513,7041.703428615921,17211.08273647197,26902.04408723754,573751.036620625,510.0
2772,599.0,17876.13423661056,14690.227016180248,3.993,3.54,16735.732671364112,34306.292764149504,40424.77975595636,930812.88306808,508.0
2773,600.0,19175.56846111887,6345.947770146834,3.951,3.546,18112.37076016761,48346.09731100427,50842.76283319476,632849.2899981971,505.0
2774,602.0,6948.143729644129,8484.883489581956,3.939,3.544,8233.298254888034,27839.447672876355,40422.92458663723,679733.6117631637,501.0
2775,606.0,46.2992611802211,2783.847450643447,3.786,3.722,-113.58400001004338,5.98,5.98,195289.50018733167,492.0
2776,617.0,13577.876325683252,3731.0177675770774,4.014,3.553,15193.431275728753,21068.970291565103,24414.55465825704,716929.0375910857,480.0
2777,634.0,123.4328523431584,28345.71793428658,3.811,3.659,-113.58400001004338,5.98,5.98,86514.16711719206,473.0
2778,635.0,7295.887111230757,10768.319356197524,3.96,3.446,10336.48815630832,25785.746641175265,37301.76016329722,604260.9495526346,471.0
2779,637.0,38.369285209054254,4336.304701324447,3.847,3.72,-113.58400001004338,5.98,5.98,383235.640558124,462.0
2780,642.0,975.4712586717226,16020.000601702217,3.836,3.567,3909.0050124563163,1078.1538239709325,12811.03085542527,39425.75279329882,459.0
2781,650.0,2817.6220379545116,2017.462142843214,3.916,3.542,7910.44466342269,5.98,7577.208694647787,445348.1179165867,453.0
2782,651.0,3958.8148449030596,7119.9571261001365,3.932,3.62,8247.320881495778,20913.141543215304,23254.66538156088,871378.3306305192,447.0
2783,654.0,14525.687158368846,17190.27886377665,3.941,3.506,14411.05910797818,32069.752164747846,30462.855462877254,829149.2192896897,438.0
2784,660.0,12076.183793819087,33919.684124948144,3.854,3.601,16507.81131018458,31935.39307286308,41972.47982374065,455932.55841351836,436.0
2785,668.0,7859.022131843321,9595.057166607781,3.944,3.62,7438.9781939711975,19610.921033850944,15720.68994969653,715313.6017190947,432.0
2786,674.0,10461.058245210561,6375.985922176963,3.897,3.611,14270.473529641999,28657.71214676863,32046.475174681807,615280.320408777,431.0
2787,677.0,7261.853063200501,3903.580151841632,3.971,3.544,8563.255518810625,17028.25139103156,24120.183624934863,640261.6044585393,426.0
2788,678.0,22.049431050396812,2603.182642113992,3.842,3.648,-113.58400001004338,5.98,5.98,165213.0449090274,422.0
2789,688.0,3678.9020782986986,32180.555194440545,3.927,3.585,-55.071989133212355,5138.253970396707,18626.509573545085,484527.581943967,418.0
2790,689.0,4761.419641643975,24379.16508341044,3.852,3.603,6394.970220971203,25035.280394299574,24551.870977212762,797674.6087772618,406.0
2791,694.0,14892.799221648365,15134.309282010508,3.939,3.586,15502.07030929319,60366.720472864065,73302.85697999252,933648.0537862411,404.0
2792,700.0,5258.9695809478035,22553.453990002014,3.944,3.626,6125.020640826375,15197.690843537743,19855.99066351518,602185.1744682455,391.0
2793,718.0,3783.8155530588633,4102.062668157201,3.884,3.583,5734.456478980171,16829.76937255458,10986.975139543727,521583.5557836989,387.0
2794,724.0,18122.030388038336,20558.441013340347,3.965,3.66,16688.04472434684,47725.58406537729,49992.336529416214,923864.1435280544,372.0
2795,729.0,12278.334591717374,24888.966770245002,3.884,3.705,16732.865694587857,25649.545950957083,46135.22790569421,895948.4924684898,370.0
2796,731.0,1713.7411846870893,1523.6060181825576,3.857,3.474,6391.041165612813,18525.201592084093,18349.364111639014,211794.39404912046,365.0
2797,738.0,6345.715874492802,109.3886637278406,3.861,3.588,7609.9599949379135,5.98,4866.762741843838,541967.8035726999,361.0
2798,748.0,677.8642286973212,8735.523289340184,3.88,3.68,-113.58400001004338,5.98,5.98,210491.76860244115,353.0
2799,759.0,772.9072664468299,14624.684184453094,3.793,3.764,35.64785799662832,5.98,129.2518805194013,464845.47294298746,350.0
2800,760.0,13696.914665641818,38925.317876245776,3.901,3.486,11462.881958148475,34854.769958408215,43335.49683429353,770367.9179687637,345.0
2801,761.0,10839.096143178867,7303.6275521656935,3.893,3.618,12844.183030803075,41084.3521455928,39284.136819762796,765161.662332287,344.0
2802,762.0,4066.3096856614284,657.6328423740299,3.921,3.485,4722.425975329901,19554.514450521438,18595.003908115472,438259.19595901296,336.0
2803,767.0,11853.937791032096,19665.093951416366,3.953,3.725,12124.957790190372,27253.321272913658,32032.07459075938,803211.522515386,334.0
2804,771.0,2466.8453243797258,9131.108747318181,3.875,3.646,5484.777220108765,8658.642011733416,19302.556256888958,248232.70102260011,329.0
2805,772.0,2128.7180026623423,6962.260136282514,3.814,3.641,221.638439987335,2973.786718710427,13407.170695348737,414283.5011517802,327.0
2806,780.0,11109.335737410836,8321.325105855023,3.851,3.578,11857.268142063911,41264.400956390964,52962.326376036435,855196.4908056145,319.0
2807,784.0,1030.3635784847736,5600.851604801233,3.861,3.734,2124.298297232327,5417.784401286799,14794.240832574866,313543.2630939852,316.0
2808,786.0,4630.885669977659,13189.397849814672,3.93,3.677,5201.298991305788,6433.578853416251,30972.473096159432,850635.3631570564,309.0
2809,795.0,1216.5990143201518,3923.594886249025,3.818,3.694,3122.619194968779,5.98,4485.197782295492,577077.1170069992,308.0
2810,798.0,142.68303926996873,9882.023162941801,3.796,3.685,-113.58400001004338,5.98,5.98,19006.638825914968,305.0
2811,799.0,2392.029242038834,74.60851802783418,3.854,3.642,-113.58400001004338,8072.730545395733,18125.556682330614,834417.5181306772,303.0
2812,806.0,4354.627464704671,2211.766805969431,3.875,3.528,4793.1517000659305,18961.847938700826,17895.953230242245,506236.31791206467,302.0
2813,807.0,3213.2286484592096,15459.760482334179,3.882,3.604,4620.60717451534,24262.841789417907,25522.36766442049,593528.9952598151,290.0
2814,814.0,1658.0116982047118,9482.597966552774,3.833,3.65,-113.58400001004338,11477.778027401844,19840.21780564866,638016.26239085,281.0
2815,823.0,5215.658386588397,2137.165279222471,3.85,3.684,7819.4319330941835,36687.9044149823,36693.018690661425,679113.5288274937,273.0
2816,832.0,779.6255910174792,33102.611865792795,3.806,3.57,5161.518541148927,5.98,5.98,7757.844439695631,271.0
2817,836.0,12342.170946599867,13634.918036064413,3.878,3.59,17096.252396394557,36222.581076700284,47402.69630588755,539117.8256861251,262.0
2818,845.0,13782.285678507216,30308.285101778194,3.934,3.817,16238.16182750524,19728.6645200453,37217.846727747106,958154.5588281531,255.0
